Name;IdName;FolderName;Type;ViewMode;RWin;DataOrg;bReciprocal;bSigned;bDelta;bPercent;bOriginal;bOriginalValues;Columns;Rows;Radix;Comment;Precision;SkipBytes;LineSkipBytes;Fieldvalues.Name;Fieldvalues.Unit;Fieldvalues.Factor;Fieldvalues.Offset;Fieldvalues.StartAddr;AxisX.Name;AxisX.IdName;AxisX.Unit;AxisX.Factor;AxisX.Offset;AxisX.Radix;AxisX.bBackwards;AxisX.bReciprocal;AxisX.bSigned;AxisX.Precision;AxisX.DataSrc;AxisX.DataHeader;AxisX.DataAddr;AxisX.DataOrg;AxisX.SignatureByte;AxisX.SkipBytes;AxisY.Name;AxisY.IdName;AxisY.Unit;AxisY.Factor;AxisY.Offset;AxisY.Radix;AxisY.bBackwards;AxisY.bReciprocal;AxisY.bSigned;AxisY.Precision;AxisY.DataSrc;AxisY.DataHeader;AxisY.DataAddr;AxisY.DataOrg;AxisY.SignatureByte;AxisY.SkipBytes
CAN1_Bit0_Error_Count;00011b30;Operating System\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;This is the number of times that the Bit0 Error has occurred on CAN1.;None;1;0;$B778;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CAN1_Bit0_Error_History;00011db6;Operating System\;eZweidim;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;4;10;;2;0;0;This array contains the time stamp of the last 4 occurences of the Bit 0 Error on CAN1.;s;0.2;0;$B77E;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
CAN1_Bit1_Error_Count;00011b2b;Operating System\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;This is the number of times that the Bit1 Error has occurred on CAN1.;None;1;0;$B78C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CAN1_Bit1_Error_History;00011db7;Operating System\;eZweidim;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;4;10;;2;0;0;This array contains the time stamp of the last 4 occurences of the Bit 1 Error on CAN1.;s;0.2;0;$B792;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
CAN1_Bit_Stuff_Error_Count;00011d7d;Operating System\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;This is the number of times that the Bit Stuff Error has occurred on CAN1.;None;1;0;$B7A0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CAN1_Bit_Stuff_Error_History;00011db9;Operating System\;eZweidim;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;4;10;;2;0;0;This array contains the time stamp of the last 4 occurences of the Bit Stuff Error on CAN1.;s;0.2;0;$B7A6;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
CAN1_Bus_Off_Error_Count;00011d80;Operating System\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;This is the number of times that the Bus Off Error has occurred on CAN1.;None;1;0;$B7B4;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CAN1_Bus_Off_Error_History;00011dba;Operating System\;eZweidim;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;4;10;;2;0;0;This array contains the time stamp of the last 4 occurences of the Bus Off Error on CAN1.;s;0.2;0;$B7BA;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
CAN1_CRC_Error_Count;00011d77;Operating System\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;This is the number of times that the CRC Error has occurred on CAN1.;None;1;0;$B7C8;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CAN1_CRC_Error_History;00011db8;Operating System\;eZweidim;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;4;10;;2;0;0;This array contains the time stamp of the last 4 occurences of the CRC Error on CAN1.;s;0.2;0;$B7CE;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
CAN1_Form_Error_Count;00011d7a;Operating System\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;This is the number of times that the Form Error has occurred on CAN1.;None;1;0;$B7DC;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CAN1_Form_Error_History;00011dbb;Operating System\;eZweidim;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;4;10;;2;0;0;This array contains the time stamp of the last 4 occurences of the Form Error on CAN1.;s;0.2;0;$B7E2;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
CAN1_Rx_Error_Passive_Count;00011ea1;Operating System\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;This is the number of times that the CAN1 Rx Error Counter has changed from less than 128 to being greater than or equal to 128.;None;1;0;$B7F0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CAN1_Tx_Error_Passive_Count;00011ea4;Operating System\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;This is the number of times that the CAN1 Tx Error Counter has changed from less than 128 to being greater than or equal to 128.;None;1;0;$B7F2;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CAN2_Ack_Error_Count;00011d75;Operating System\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;This is the number of times that the Ack Error has occurred on CAN2.;None;1;0;$B7F4;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CAN2_Ack_Error_History;00011dbc;Operating System\;eZweidim;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;4;10;;2;0;0;This array contains the time stamp of the last 4 occurences of the Ack Error  on CAN2.;s;0.2;0;$B7FA;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
CAN2_Bit0_Error_Count;00011b2f;Operating System\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;This is the number of times that the Bit0 Error has occurred on CAN2.;None;1;0;$B808;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CAN2_Bit0_Error_History;00011dbd;Operating System\;eZweidim;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;4;10;;2;0;0;This array contains the time stamp of the last 4 occurences of the Bit 0 Error  on CAN2.;s;0.2;0;$B80E;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
CAN2_Bit1_Error_Count;00011b2c;Operating System\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;This is the number of times that the Bit1 Error has occurred on CAN2.;None;1;0;$B81C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CAN2_Bit1_Error_History;00011dbe;Operating System\;eZweidim;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;4;10;;2;0;0;This array contains the time stamp of the last 4 occurences of the Bit 1 Error  on CAN2.;s;0.2;0;$B822;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
CAN2_Bit_Stuff_Error_Count;00011d7e;Operating System\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;This is the number of times that the Bit Stuff Error has occurred on CAN2.;None;1;0;$B830;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CAN2_Bit_Stuff_Error_History;00011dbf;Operating System\;eZweidim;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;4;10;;2;0;0;This array contains the time stamp of the last 4 occurences of the Bit Stuff Error on CAN2.;s;0.2;0;$B836;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
CAN2_Bus_Off_Error_Count;00011dd2;Operating System\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;This is the number of times that the Bus Off Error has occurred on CAN2.;None;1;0;$B844;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CAN2_Bus_Off_Error_History;00011dc0;Operating System\;eZweidim;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;4;10;;2;0;0;This array contains the time stamp of the last 4 occurences of the Bus Off Error on CAN2.;s;0.2;0;$B84A;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
CAN2_CRC_Error_Count;00011d78;Operating System\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;This is the number of times that the CRC Error has occurred on CAN2.;None;1;0;$B858;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CAN2_CRC_Error_History;00011dc1;Operating System\;eZweidim;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;4;10;;2;0;0;This array contains the time stamp of the last 4 occurences of the CRC Error on CAN2.;s;0.2;0;$B85E;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
CAN2_Form_Error_Count;00011d7b;Operating System\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;This is the number of times that the Form Error has occurred on CAN2.;None;1;0;$B86C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CAN2_Form_Error_History;00011dc2;Operating System\;eZweidim;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;4;10;;2;0;0;This array contains the time stamp of the last 4 occurences of the Form Error on CAN2.;s;0.2;0;$B872;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
CAN2_Rx_Error_Passive_Count;00011ea2;Operating System\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;This is the number of times that the CAN2 Rx Error Counter has changed from less than 128 to being greater than or equal to 128.;None;1;0;$B880;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CAN2_Tx_Error_Passive_Count;00011ea5;Operating System\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;This is the number of times that the CAN2 Tx Error Counter has changed from less than 128 to being greater than or equal to 128.;None;1;0;$B882;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CAN3_Ack_Error_Count;00011d76;Operating System\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;This is the number of times that the Ack Error has occurred on CAN3.;None;1;0;$B884;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CAN3_Ack_Error_History;00011dc3;Operating System\;eZweidim;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;4;10;;2;0;0;This array contains the time stamp of the last 4 occurences of the Ack Error on CAN3.;s;0.2;0;$B88A;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
CAN3_Bit0_Error_Count;00011b2e;Operating System\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;This is the number of times that the Bit0 Error has occurred on CAN3.;None;1;0;$B898;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CAN3_Bit0_Error_History;00011dd1;Operating System\;eZweidim;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;4;10;;2;0;0;This array contains the time stamp of the last 4 occurences of the Bit 0 Error on CAN3.;s;0.2;0;$B89E;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
CAN3_Bit1_Error_Count;00011b2d;Operating System\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;This is the number of times that the Bit1 Error has occurred on CAN3.;None;1;0;$B8AC;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CAN3_Bit1_Error_History;00011dd5;Operating System\;eZweidim;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;4;10;;2;0;0;This array contains the time stamp of the last 4 occurences of the Bit 1 Error on CAN3.;s;0.2;0;$B8B2;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
CAN3_Bit_Stuff_Error_Count;00011d7f;Operating System\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;This is the number of times that the Bit Stuff Error has occurred for CAN3.;None;1;0;$B8C0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CAN3_Bit_Stuff_Error_History;00011dd4;Operating System\;eZweidim;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;4;10;;2;0;0;This array contains the time stamp of the last 4 occurences of the Bit Stuff Error on CAN3.;s;0.2;0;$B8C6;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
CAN3_Bus_Off_Error_Count;00011e27;Operating System\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;This is the number of times that the Bus Off Error has occurred on CAN3.;None;1;0;$B8D4;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CAN3_Bus_Off_Error_History;00011e28;Operating System\;eZweidim;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;4;10;;2;0;0;This array contains the time stamp of the last 4 occurences of the Bus Off Error on CAN3.;s;0.2;0;$B8DA;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
CAN3_CRC_Error_Count;00011d79;Operating System\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;This is the number of times that the CRC Error has occurred on CAN3.;None;1;0;$B8E8;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CAN3_CRC_Error_History;00011dd3;Operating System\;eZweidim;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;4;10;;2;0;0;This array contains the time stamp of the last 4 occurences of the CRC Error on CAN3.;s;0.2;0;$B8EE;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
CAN3_Form_Error_Count;00011d7c;Operating System\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;This is the number of times that the Form Error has occurred on CAN3.;None;1;0;$B8FC;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CAN3_Form_Error_History;00011dd6;Operating System\;eZweidim;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;4;10;;2;0;0;This array contains the time stamp of the last 4 occurences of the Form Error on CAN3.;s;0.2;0;$B902;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
CAN3_Rx_Error_Passive_Count;00011ea3;Operating System\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;This is the number of times that the CAN3 Rx Error Counter has changed from less than 128 to being greater than or equal to 128.;None;1;0;$B910;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CAN3_Tx_Error_Passive_Count;00011ea6;Operating System\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;This is the number of times that the CAN3 Tx Error Counter has changed from less than 128 to being greater than or equal to 128.;None;1;0;$B912;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CANC_Vehicle_Odometer;00006b22;Chrysler CANC Protocol\;eEinzel;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;1;10;;2;0;0;Total non-resettable distance accumulated for this ECM.;km;0.0078125;0;$ABA4;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CCP_Zero_Adjustment;000170a1;For crankcase ventilation feature\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Autozero_adjustment;kPa_G;0.0009765625;0;$B140;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CC_Analog_Sw_Diff_Drive_Count;000124a1;Analog Input Processing\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;ANALOG_CRUISE_SWITCH_DIFF_ERROR is set when this count is greater than 0.;None;1;0;$B6C0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CC_Analog_Sw_Diff_Err_Count;000124a0;Analog Input Processing\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;This counter is incremented when CC_Analog_Sw_Diff_Err_Flag is TRUE.;None;1;0;$B6C2;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CC_SavedReferenceVehicleSpeed;00001f45;CruiseControl FFD 30\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Saved Cruise Control Isochronous Speed from the previous engine run.;km/hr;0.015625;0;$B6C4;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
CFTR_Block_Lamp_Fault_Codes;00006cd5;Configuration Tracker\;eZweidim;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;30;10;;0;0;0;"Contains the fault codes for which lamps are to be blocked. Fault codes can be found in CES14602 specification.<br>Size of this array and hence the maximum number of fault codes that can be blocked via lamps can be changed by setting the value of CFTR_Lamps_To_Block via ""Configurable data"" tab in a given build configuration.  <br>Build script limits the value of CFTR_Lamps_To_Block to 30.<br>In this array, if a fault code is listed after a zero entry, it will not be blocked via lamps.<br>E.g Lets say CFTR_Lamps_To_Block has been over-ridden to 5 via ""Configurable data"" tab in a given build configuration. <br>Now if, CFTR_Block_Lamp_Fault_Codes [1] =valid FC1, CFTR_Block_Lamp_Fault_Codes [2]=valid FC2, CFTR_Block_Lamp_Fault_Codes [3]=0, CFTR_Block_Lamp_Fault_Codes [4]=valid FC3,<br>CFTR_Block_Lamp_Fault_Codes [5]=valid FC4;<br>In above case, lamps would be blocked only for FC1 and FC2.";None;1;0;$900A;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
CFTR_ErrorIndexTable;00002dcc;Configuration Tracker\;eZweidim;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;679;10;;0;0;0;List of  error indices whose status is either active, inactive, or pending. An active error is one that is currently being experienced and has persisted in time. An inactive error is one that is no longer currently being experienced but has a fault count, as stored in the GTIS_Fault_Count_Table, of at least one. A pending error is one that is currently being experienced but has not yet persisted in time. Only active errors will be translated into faults by the communications translator.<br><br>If an element (error_index) is removed from the list then the software shall use a value of zero to indicate that the array element  can be overwritten by the next error that has transitioned to pending. Therefore the first zero in the array indicates an available slot for storing the error_index.;None;1;0;$9048;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
CFTR_Error_Persistence_Time;000013c9;Configuration Tracker\;eZweidim;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;680;10;;0;0;0;This array is indexed with error_index and contains an  instance of time (ECM_Run_Time) when the following occurs:<br><br><br><br>1. The corresponding value of CFTR_Fault_Status_Table[array_index] is ACTIVE and the CFTR_Error_Status_Table bit that maps to the CFTR_Error_Index_Table[array_index] changes from ""set"" to ""clear"". The time is recorded to allow for a countown  to the INACTIVE state.<br><br><br><br>OR<br><br><br><br>2. The corresponding value of CFTR_Fault_Status_Table[array_index] goes to INACTIVE. In this case the time is held to allow a countown for the removal of the entries of the corresponding error_index in the CFTR_Error_Index_Table.<br><br><br><br>This is a powerdown table set dynamically while the code is executed.<br><br><br><br>The maximum size of this array is 255 elements.<br><br>B Type Size is filled in by build scripts (see gen_config_tracker_tables.pm);None;1;0;$9598;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
CFTR_Error_Status_Table;0000113c;Configuration Tracker\;eZweidim;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;43;10;;0;0;0;"Table that records the status of errors in the system.  Error status can be determined by any component through the use of the services CMGR_get_error_index(); and  CMGR_get_error();. It is indexed by system error index number.<br><br><br><br>An error status of 0 means no error.<br><br>An error status of 1 means error exists.";None;1;0;$9AE8;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
CFTR_Fault_Count_Table;000013a7;Configuration Tracker\;eZweidim;eViewText;eBars;eByte;0;0;0;0;0;0;1;679;10;;0;0;0;This array contains the current fault count for each fault that is currently active in the system.  The fault count for each error is incremented each time the ACTIVE state is entered for each fault status table error entry.<br><br>The index into this array is associated with a system error by means of  the error index into the CFTR_Error_Index_Table.<br><br><br><br>This array is limited to 255 elements.;None;1;0;$9B40;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
CFTR_Fault_Status_Mismatch_Ctr;00006598;Configuration Tracker\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;This indicates that how many times there was mismatch in the CFTR_Fault_Status_Table.Every error in the CFTR_ErrorIndexTable is searched in the ECM_Active_Error_Index and ECM_InActive_Error_Index.<br><br>If the error is found in the ECM_Active_Error_Index then the status for the error in the CFTR_Fault_Status_Table should be ACTIVE. If the status for the error in the CFTR_Fault_Status_Table is not ACTIVE then the count is incremented and the errors removed from the tables.<br><br>Similarly for an error in ECM_InActive_Error_Index if the corresponding status in not INACTIVE in the CFTR_Fault_Status_Table the count is incremented and the errors removed from the tables.<br><br>This variable is just for Engineering Testing only.;None;1;0;$5A12;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
